,id,time,text,image_link,image_flag,video_link,video_flag,products,product_flag
110,ASICSamerica_1568724868,2019-09-17,The grass is always greener on the other side of a run. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/71384755_2602057683180259_8440204713437167616_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=tZVjx2AYe_wAX__u6Th&_nc_ht=scontent-iad3-1.xx&tp=7&oh=4f008c2dd4dd35373c20178ceb44a3fb&oe=60DE4BF9'],Yes,,No,[],No
111,ASICSamerica_1568385106,2019-09-13,"It’s nearly here. And it will change the way you run. Hello, GLIDERIDE™.",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/70276132_2594662517253109_1423885188810670080_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MS8IPI35TokAX_N5rtF&_nc_ht=scontent-iad3-1.xx&tp=6&oh=5d4ec10a1a993cc08eda4c61c2350f6d&oe=60DE6AE8'],Yes,,No,[],No
112,ASICSamerica_1568322002,2019-09-12,"When you hit your stride, nothing can throw you off course. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69998255_2593296274056400_2785833371505262592_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=xRu6R4xr3dQAX8NXTc_&_nc_ht=scontent-iad3-1.xx&tp=7&oh=418992623fa4e9fbf0ef219306d062dc&oe=60DCBA09'],Yes,,No,[],No
113,ASICSamerica_1568033854,2019-09-09,The only path that matters is the one you’re on. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70141934_2586628811389813_6096445475236347904_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=VW0Bixak9FYAX_3R5n2&_nc_ht=scontent-iad3-1.xx&tp=7&oh=0a0b35510f68a0cabeae13dd1acaae34&oe=60DEB8ED'],Yes,,No,[],No
114,ASICSamerica_1567882991,2019-09-07,Coming soon...#GLIDERIDE,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/70823786_2582922731760421_3447759708096561152_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=LkHeViQh-YIAX9j5tZ0&_nc_ht=scontent-iad3-1.xx&oh=1e44a7ec829117f38429adc7eb561e9a&oe=60DDAA42'],Yes,,No,[],No
115,ASICSamerica_1567775274,2019-09-06,"New day, new run, new you. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70277255_2579756165410411_2251721726884839424_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=SIWVW3_czT4AX-Bjaka&_nc_ht=scontent-iad3-1.xx&tp=7&oh=a8e9f2b99a4af434316f78ce3afd4762&oe=60DE9A0D'],Yes,,No,[],No
116,ASICSamerica_1567603436,2019-09-04,Long run. Clear head. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69525573_2575180495867978_1828351617808728064_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=OxOB7oXa-AMAX91V4GL&_nc_ht=scontent-iad3-1.xx&tp=7&oh=d466bcf271fbaeab1582ddf61875c686&oe=60DCC60D'],Yes,,No,[],No
117,ASICSamerica_1567260002,2019-08-31,Classic comfort and stability. Ultra-modern look. Shop the GEL-KAYANO® 26 Platinum: https://asics.tv/30JwGlx,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69573732_2567994293253265_5580616385408532480_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=NG3QFrZ7I1UAX_UtODS&_nc_ht=scontent-iad3-1.xx&tp=7&oh=a5204230355a22fcb0f21d6f17350208&oe=60DCA2D7'],Yes,,No,[],No
118,ASICSamerica_1566932401,2019-08-27,Get after those gains with THE NEW STRONG™ collection. Shop now. https://asics.tv/2Txv2Ay,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69769631_2561360323916662_7845170405126963200_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=52H8qH7sGMkAX__V4HH&_nc_ht=scontent-iad3-1.xx&tp=7&oh=f432ae84f8046e84addac63782321aae&oe=60DB71C8'],Yes,,No,[],No
119,ASICSamerica_1566842716,2019-08-26,"We kicked off match week at our 5th Ave store with a Q&A with some of our competing athletes. Good luck this week, athletes! 📷: Getty Images","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/69627622_2559481417437886_6948034505307324416_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=nr9NIiSl9FAAX_HF6g9&_nc_ht=scontent-iad3-1.xx&tp=6&oh=8aa017ab7b021f848e6c38809dbad4e6&oe=60DD076F', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/69144291_2559481594104535_5816229233181065216_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Dr1cFO7PPtIAX_qQxjv&_nc_ht=scontent-iad3-1.xx&tp=7&oh=96361b692c6dc6a83ad64c66e93fa101&oe=60DC4529', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/69069673_2559481754104519_5246060341678309376_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=1HnfczUjuw8AX-LpaJh&_nc_ht=scontent-iad3-1.xx&tp=6&oh=03f914a655b44fd4d789dd660404c531&oe=60DB96CC']",Yes,,No,[],No
120,ASICSamerica_1566741600,2019-08-25,Go wherever your workout takes you. Shop THE NEW STRONG™ collection. https://asics.tv/303wptt,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/66831005_496842891112951_5636839208120221696_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=9AlLgkNrQwcAX-o5Ayv&_nc_ht=scontent-iad3-1.xx&oh=b77e9701629dc98eae5cea6cb7fa7cbb&oe=60BC82F9,Yes,https://www.facebook.com/ASICSamerica/videos/496841624446411/?t=0,Yes,[],No
121,ASICSamerica_1566655201,2019-08-24,"With THE NEW STRONG™ collection, nothing can hold you back. Shop now: https://asics.tv/2Txv2Ay",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/68950137_2554362951283066_5239519780796366848_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CUJsCJ2AD0wAX-FyJJJ&_nc_ht=scontent-iad3-1.xx&tp=7&oh=63fffd864c1a3612604676b519cffe1b&oe=60DF3065'],Yes,,No,[],No
122,ASICSamerica_1566503751,2019-08-22,Flatters any shape. Flexes to any form. Shop the VIVID IN MOTION™ Seamless bra & tight here. THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,"['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69039315_2552419624810732_379371510613147648_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=P-ZEAqgQzEwAX-TtyGn&_nc_ht=scontent-iad3-1.xx&tp=6&oh=494ff054ae0e497fc38789e53bd2a473&oe=60DE6160', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69364946_2552419661477395_5164033845078523904_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=jj9y3DdnvtAAX-1hnw4&_nc_ht=scontent-iad3-1.xx&tp=6&oh=44267c583432326a1ee0d48771763d26&oe=60DD2648', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/68680195_2552419654810729_6169480182924050432_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=RqBX2yc_r20AX-lwSHk&_nc_ht=scontent-iad3-1.xx&tp=6&oh=b68d7853d4a81c2160dd21780d0d469c&oe=60DE0C72']",Yes,,No,[],No
123,ASICSamerica_1566327260,2019-08-20,"Can’t stop, will never stop. Shop THE NEW STRONG™ collection. https://asics.tv/303wptt",https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/66670907_935428243477908_8016358971092762624_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=n6ep57liAGEAX8N3hDM&_nc_oc=AQmxOYJmnjPrX7L57xCc-GpxxcSAq1NARLQ25QQbo7lXMasFWgz5mZxTlkWi9KSMRA4&_nc_ht=scontent-iad3-1.xx&oh=e727f921d5e68343696ffaf17c7dbca6&oe=60BD274C,Yes,https://www.facebook.com/ASICSamerica/videos/935427940144605/?t=0,Yes,[],No
124,ASICSamerica_1566136801,2019-08-18,The fast-wicking VIVID IN MOTION™ Strappy Seamless bra & legging allow you to leap over any hurdle with ease. Shop THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,"['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69080621_2541786949207333_2119853955881107456_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=r_AlPw0faWoAX8CX9fv&_nc_ht=scontent-iad3-1.xx&tp=6&oh=da129909b4f3df022e2eeccdef358dfa&oe=60DD5043', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/67959138_2541787085873986_561820561706057728_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=UmxJbT2rj-oAX-o93-x&_nc_ht=scontent-iad3-1.xx&tp=6&oh=27cfb91d494b746fd6e4b280ae04a890&oe=60DCB1DF', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69222492_2541787029207325_184023903931203584_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Al-OY1a3DXwAX_hp2vQ&_nc_ht=scontent-iad3-1.xx&tp=6&oh=d14a47a423b56a31c541b7254b0913c8&oe=60DB404A']",Yes,,No,[],No
125,ASICSamerica_1566050400,2019-08-17,We got your back with the customizable VIVID IN MOTION™ Strappy Seamless bra. Shop THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/68602736_2543265585726136_149305617398366208_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=16bsAt6HWdkAX_1gzEx&_nc_ht=scontent-iad3-1.xx&tp=7&oh=445d7cee6818d1edf9a10638e9ffd10f&oe=60DBFC1B'],Yes,,No,[],No
126,ASICSamerica_1565965649,2019-08-16,Made for every kind of strong. Shop THE NEW STRONG™ collection. https://asics.tv/303wptt,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/66665677_3460974203928530_6348593839724298240_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=-xZ5l-DxfsgAX--sCNN&_nc_ht=scontent-iad3-1.xx&oh=a3873a194c424db7ee6f023d851abf2f&oe=60BCDD30,Yes,https://www.facebook.com/ASICSamerica/videos/3460970087262275/?t=0,Yes,[],No
127,ASICSamerica_1565874149,2019-08-15,Built for blast off. Shop the VIVID IN MOTION™ Seamless bra & tight from THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/68776429_2539725269413501_9047546100210204672_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=1hvuC5UxLKEAX_yBxNP&_nc_ht=scontent-iad3-1.xx&tp=7&oh=248aff74c8733bb85b864aa65fd23a75&oe=60DB691E'],Yes,,No,[],No
128,ASICSamerica_1565790321,2019-08-14,Morning run club. Number of members: 2. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/68357879_2537964486256246_4648181463643062272_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=NhAJg9n6Wh4AX-OeRF2&_nc_ht=scontent-iad3-1.xx&oh=5d7d7e6456e7a82e6d8799a990292f9a&oe=60DBF226'],Yes,,No,[],No
129,ASICSamerica_1565270453,2019-08-08,You aren’t born with your stride. You have to find it. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/67800063_2527746263944735_1645607304894087168_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=8rKUZ3kUD64AX92nVgH&_nc_ht=scontent-iad3-1.xx&oh=2b62776f02f26e90c52644ae989a5830&oe=60DC8542'],Yes,,No,[],No
130,ASICSamerica_1565096424,2019-08-06,Stopping isn’t quitting. Quitting is. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/67790369_2524354114283950_5914524945639014400_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4GnKKnM5W4MAX-XAy5p&_nc_ht=scontent-iad3-1.xx&tp=7&oh=d4e69502ca2af9135dfb62490d9007f2&oe=60DD2AD7'],Yes,,No,[],No
131,ASICSamerica_1564941580,2019-08-04,What crosses your mind before you put it into gear? WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/67460409_2521333254586036_2842308467711016960_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=-mUue15DVjkAX9flKJi&_nc_ht=scontent-iad3-1.xx&tp=7&oh=3f551a6ceaa6581438355e582afb8531&oe=60DDC7FD'],Yes,,No,[],No
132,ASICSamerica_1564750860,2019-08-02,"Level up your run, level up yourself. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/67570734_2517526794966682_6897742418251087872_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=Qn0nrfqGtEQAX8ZrP81&_nc_ht=scontent-iad3-1.xx&tp=7&oh=b2299a58cd1d100c9a0dde31c3d9e155&oe=60DE0BE7'],Yes,,No,[],No
133,ASICSamerica_1564596001,2019-07-31,One run. Hundreds of endorphins. WIN THE LONG RUN™,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/66301726_444580992800870_772543820595200000_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=5AKm6g2IGXQAX9YMMx2&_nc_oc=AQlbPjZnBclvafVzrhtUGm-XnytUZBr2vDy_JfbAvbn9qbv1J6KkLkrmb7hdtQlIYlg&_nc_ht=scontent-iad3-1.xx&oh=00ce912f25995af69e0a9c6f6357115e&oe=60BD0BC9,Yes,https://www.facebook.com/ASICSamerica/videos/444578206134482/?t=0,Yes,[],No
134,ASICSamerica_1564404673,2019-07-29,Consider this your wake-up call: Get running. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/67695865_2510322332353795_8954173859087515648_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=U94YHvEjASQAX9rhhS5&_nc_ht=scontent-iad3-1.xx&oh=93620b0cebb43ad9cd49c96921340a3b&oe=60DEB1A6'],Yes,,No,[],No
135,ASICSamerica_1564084800,2019-07-25,It’s you vs. the open road. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/67338810_2503901202995908_4828554005422538752_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=jduZO9VhNvkAX9WVpVt&_nc_ht=scontent-iad3-1.xx&oh=1ddbe024edb03b8fa0d1795c0a44fe40&oe=60DB9290'],Yes,,No,[],No
136,ASICSamerica_1563887402,2019-07-23,"You don’t have to be a morning person, just a running person. WIN THE LONG RUN™.",https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/65960959_1145163632338378_7470292903479214080_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=mZVg1ec-fAkAX9y2eqf&_nc_ht=scontent-iad3-1.xx&oh=38ba585c34fef81e513da1c4770d2fd2&oe=60BBAECF,Yes,https://www.facebook.com/ASICSamerica/videos/1145162509005157/?t=0,Yes,[],No
137,ASICSamerica_1563634800,2019-07-20,All it takes is everything you’ve got. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/67182612_2494492130603482_2119365291682037760_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=jaMUs7u1YZwAX8JH4e4&_nc_ht=scontent-iad3-1.xx&oh=c0564e4b4e0cdc31cef1beabb4a60e26&oe=60DCF738'],Yes,,No,[],No
138,ASICSamerica_1563476401,2019-07-18,"If you’re doubting a run, kick it to the curb. WIN THE LONG RUN™.",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/66831717_2491248537594508_3864266201735626752_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=fRDD0LxYKX4AX-RxNeK&_nc_ht=scontent-iad3-1.xx&oh=9365626e371a00b93652052704a1c275&oe=60DC14BB'],Yes,,No,[],No
139,ASICSamerica_1563303600,2019-07-16,"If you’re already out the door, the hardest part is over. WIN THE LONG RUN™.",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/67253940_2487787477940614_5402391615039864832_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=arJhZfojpLkAX8uf5iX&_nc_ht=scontent-iad3-1.xx&oh=b5930eeb2790c6af76eede4ea9eeff7d&oe=60DE3C40'],Yes,,No,[],No
140,ASICSamerica_1563127946,2019-07-14,"HE’S DONE IT AGAIN. Congratulations to Novak Djokovic on yet another Grand Slam victory—and 16th majors title! 🎾 🎉
📷: Corinne Dubreuil",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/66835177_2484147624971266_4346887179956387840_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&_nc_ohc=tKebon2C-gEAX-stghJ&_nc_ht=scontent-iad3-1.xx&oh=9e56411aaa5272a52c81bfd8c353d289&oe=60DD493E'],Yes,,No,[],No
141,ASICSamerica_1563112800,2019-07-14,When you can’t run anymore but can’t wait to run again. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/66637897_2483773531675342_1979115093136244736_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=L2FlkGQ9c6cAX_8RY9q&_nc_ht=scontent-iad3-1.xx&oh=6e6143c02dacb2af4170ed3ea398c71d&oe=60DDCD70'],Yes,,No,[],No
142,ASICSamerica_1562936452,2019-07-12,Find your moment and chase it. We teamed up with Emma Bates and FloSports to talk mindful training in the GEL-CUMULUS® 21 shoe. Find out more: https://asics.tv/2J65VBy WIN THE LONG RUN™.,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/65714608_2381736365443246_964192176240066560_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=fsfuvH0B4sUAX-rawtt&_nc_ht=scontent-iad3-1.xx&oh=6a5251ae8cd1fe6d72db7d14586b2662&oe=60BD13FB,Yes,https://www.facebook.com/ASICSamerica/videos/2381735392110010/?t=0,Yes,[],No
143,ASICSamerica_1562785214,2019-07-10,Run the outdoors or what we like to call nature’s free gym. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/66779881_2476886019030760_6119648885729132544_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=A7gXVT0g8soAX_tbrRB&_nc_ht=scontent-iad3-1.xx&tp=7&oh=f28b747d9ec15b08cf3821f1fc97c7af&oe=60DEE709'],Yes,,No,[],No
144,ASICSamerica_1562755553,2019-07-10,Best of luck to two fierce competitors facing off in the quarterfinals today - David Goffin & Novak Djokovic. 📷: Corinne Dubreuil,"['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/66234229_2475334962519199_1576042767572795392_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=DyINKWRg3hkAX_q0Bs5&_nc_ht=scontent-iad3-1.xx&oh=5fc59e2a6648337ed48ed1e2403c83a6&oe=60DBCD38', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/66507511_2475334969185865_824491127917772800_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=oS1HAdUY-dMAX-IsM4t&_nc_ht=scontent-iad3-1.xx&oh=64282d67b1775418f80858e99a193806&oe=60DEAD3A']",Yes,,No,[],No
145,ASICSamerica_1562418003,2019-07-06,Do what you came here to do. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/66408925_2469179846468044_1246659792907272192_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=HvcbyvwES9IAX_qit8p&_nc_ht=scontent-iad3-1.xx&tp=7&oh=a27dfcc6284c1b1906fff80e197385fc&oe=60DDE686'],Yes,,No,[],No
146,ASICSamerica_1562329680,2019-07-05,Allie Kieffer can’t be stopped. Watch her overcome training obstacles in the GEL-KAYANO® 26 shoe via FloSports. WIN THE LONG RUN™.,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/65804912_689227514862446_5004228660434042880_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=9oOW1HrBhtYAX8NerVz&_nc_ht=scontent-iad3-1.xx&oh=67d4a147bf7d9bda1511ea4720c09b38&oe=60BCDB8C,Yes,https://www.facebook.com/ASICSamerica/videos/689225988195932/?t=0,Yes,[],No
147,ASICSamerica_1562176810,2019-07-03,Land of the free. Run it if you're brave. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/65714583_2464502146935814_6215532793661751296_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=u3EbIPiotN4AX_msPx8&_nc_ht=scontent-iad3-1.xx&tp=6&oh=d9046b465230d9a8c8d447532a353b42&oe=60DE12A5'],Yes,,No,[],No
148,ASICSamerica_1561813200,2019-06-29,"Let your true colors shine through. Run in shoes that stand out. Shop now: https://asics.tv/2RCiwPB 10 People, 10 Colors. Win The Long Run™","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/65568801_2452504304802265_3034511161899876352_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=9IJcFYNWrwwAX82U30R&_nc_ht=scontent-iad3-1.xx&tp=6&oh=1729212b6a479917428ecaab88dcce70&oe=60DD7AE2', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/65241022_2452504291468933_4038420541403561984_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TJHhlbYZ0LcAX_4ytTC&_nc_ht=scontent-iad3-1.xx&tp=6&oh=8246f6abd7eefcd53b449f0b016a923e&oe=60DD1995', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/65079021_2452504311468931_8228415662708490240_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=mL0MS41QiLkAX-kHYjY&_nc_ht=scontent-iad3-1.xx&tp=6&oh=5f0df603efc2ba3e64d505e99069d404&oe=60DEE2DD']",Yes,,No,[],No
149,ASICSamerica_1561730401,2019-06-28,"Your story is different. Your shoes should be too. Shop now: https://asics.tv/2RCiwPB 10 People, 10 Colors. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/65207233_2455552571164105_782536315412414464_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=wiaPNghlGSQAX9nfaIZ&_nc_ht=scontent-iad3-1.xx&oh=a0026099ced24238bfaf653e4a4fc2f7&oe=60DCCA5C'],Yes,,No,[],No
150,ASICSamerica_1561727136,2019-06-28,,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/65545261_2455474077838621_8045931517437804544_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=dd9801&_nc_ohc=Du38jm41uwMAX-Uvrfv&_nc_ht=scontent-iad3-1.xx&oh=8b50d243af6428ce918fa54de550f4d8&oe=60DD0ABF'],Yes,,No,[],No
151,ASICSamerica_1561640210,2019-06-27,It doesn’t get easier. You just get stronger. WIN THE LONG RUN™.,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/65438556_2453756731343689_5472192152224137216_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=0AxijSCV7WYAX8zPt6A&_nc_ht=scontent-iad3-1.xx&oh=b53ad6539c823bb110d47446309b3286&oe=60DF2B34'],Yes,,No,[],No
